Geography,Quarterly_Establishments,July_Employment,August_Employment,September_Employment,Total_Quarterly_Wages,Average_Weekly_Wage,September_Employment_Location_Quotient,Total_Quarterly_Wages_Location_Quotient
Maryland,"175,842","2,696,005","2,680,242","2,702,288","40,829,816,091","1,166",1,1
"Allegany County, Maryland","1,548","27,825","27,702","28,764","277,803,378",761,1,1
"Anne Arundel County, Maryland","15,478","278,881","278,221","275,900","4,109,855,407","1,139",1,1
"Baltimore County, Maryland","21,473","379,156","373,287","378,527","5,185,630,057","1,058",1,1
"Calvert County, Maryland","1,882","22,818","22,619","22,290","273,708,828",933,1,1
"Caroline County, Maryland",695,"9,818","9,846","9,885","109,036,235",852,1,1
"Carroll County, Maryland","4,609","59,727","58,359","58,020","649,126,013",851,1,1
"Cecil County, Maryland","1,939","32,511","32,761","34,535","415,069,499",960,1,1
"Charles County, Maryland","2,925","41,143","41,093","41,654","486,257,704",906,1,1
"Dorchester County, Maryland",718,"11,409","11,354","11,559","112,660,704",757,1,1
"Frederick County, Maryland","6,581","102,752","102,915","105,834","1,357,436,321","1,006",1,1
"Garrett County, Maryland",960,"12,377","12,343","12,205","110,741,057",692,1,1
"Harford County, Maryland","5,980","94,349","94,574","95,019","1,294,057,439","1,052",1,1
"Howard County, Maryland","10,189","177,276","176,945","176,746","3,029,223,035","1,317",1,1
"Kent County, Maryland",725,"8,280","8,172","8,032","82,209,799",775,1,1
"Montgomery County, Maryland","33,218","466,068","460,878","474,008","8,500,378,129","1,400",1,1
"Prince George's County, Maryland","16,632","321,447","320,628","319,379","4,811,109,701","1,155",1,1
"Queen Anne's County, Maryland","1,490","16,226","16,036","15,804","162,750,122",781,1,1
"St. Mary's County, Maryland","2,204","46,058","45,856","45,658","763,846,016","1,281",1,1
"Somerset County, Maryland",478,"6,689","6,567","6,770","78,690,017",907,1,1
"Talbot County, Maryland","1,573","19,215","19,192","18,882","203,368,101",819,1,1
"Washington County, Maryland","3,509","64,565","64,464","64,980","711,852,503",847,1,1
"Wicomico County, Maryland","2,587","43,857","43,947","45,555","481,403,398",833,1,1
"Worcester County, Maryland","2,232","31,662","30,710","27,382","259,714,119",668,1,1
"Baltimore City, Maryland","13,925","340,619","340,252","344,227","5,491,867,961","1,236",1,1
"Unknown Or Undefined, Maryland","22,292","81,277","81,521","80,673","1,872,020,548","1,774",1,1
Massachusetts,"261,367","3,661,414","3,648,915","3,659,504","64,518,421,997","1,357",1,1
"Barnstable County, Massachusetts","9,621","115,268","113,355","102,731","1,315,061,313",916,1,1
"Berkshire County, Massachusetts","5,252","63,657","62,677","61,262","729,214,873",897,1,1
"Bristol County, Massachusetts","17,951","226,398","226,517","229,784","2,875,308,139",972,1,1
"Dukes County, Massachusetts","1,333","12,572","12,484","10,331","149,601,475",976,1,1
"Essex County, Massachusetts","27,172","326,022","324,386","329,136","4,887,412,594","1,151",1,1
"Franklin County, Massachusetts","2,526","26,884","26,730","27,187","294,430,659",841,1,1
"Hampden County, Massachusetts","18,683","210,116","209,177","214,877","2,603,050,886",947,1,1
"Hampshire County, Massachusetts","4,892","66,497","65,936","66,478","820,839,255",952,1,1
"Middlesex County, Massachusetts","56,456","940,254","937,615","942,629","19,867,164,413","1,626",1,1
"Nantucket County, Massachusetts","1,173","11,197","11,079","9,212","148,717,551","1,090",1,1
"Norfolk County, Massachusetts","25,482","353,548","352,214","353,658","5,582,339,185","1,216",1,1
"Plymouth County, Massachusetts","16,469","198,604","198,296","198,321","2,664,822,266","1,033",1,1
"Suffolk County, Massachusetts","31,908","707,377","705,549","707,505","16,334,365,572","1,778",1,1
"Worcester County, Massachusetts","26,505","349,765","349,413","354,383","4,843,974,532","1,061",1,1
"Unknown Or Undefined, Massachusetts","15,944","53,255","53,487","52,010","1,402,119,284","2,038",1,1
Michigan,"268,113","4,357,367","4,380,486","4,382,604","57,978,918,572","1,020",1,1
"Alcona County, Michigan",189,"1,970","1,972","1,921","15,528,336",611,1,1
"Alger County, Michigan",254,"2,802","2,802","2,676","27,383,041",763,1,1
"Allegan County, Michigan","2,447","41,429","41,628","40,907","489,143,800",911,1,1
"Alpena County, Michigan",823,"10,981","11,035","11,352","110,035,976",761,1,1
"Antrim County, Michigan",591,"6,187","5,957","5,634","50,483,592",655,1,1
"Arenac County, Michigan",335,"4,609","4,629","4,515","40,666,721",682,1,1
"Baraga County, Michigan",217,"3,052","3,042","2,973","29,949,665",762,1,1
"Barry County, Michigan",941,"12,658","12,799","12,912","127,569,526",767,1,1
"Bay County, Michigan","2,161","34,600","34,741","34,906","361,974,090",801,1,1
"Benzie County, Michigan",483,"5,262","5,258","4,566","41,878,598",641,1,1
"Berrien County, Michigan","3,837","63,112","62,718","61,938","738,430,187",908,1,1
"Branch County, Michigan",850,"14,052","14,134","14,152","146,864,524",801,1,1
"Calhoun County, Michigan","2,437","54,200","54,435","54,487","693,159,600",981,1,1
"Cass County, Michigan",833,"9,385","9,441","9,592","97,458,236",791,1,1
"Charlevoix County, Michigan",841,"11,356","11,108","10,420","121,143,417",850,1,1
"Cheboygan County, Michigan",815,"7,274","7,177","6,945","61,087,800",659,1,1
"Chippewa County, Michigan",832,"12,524","12,624","12,722","125,002,321",762,1,1
"Clare County, Michigan",565,"6,526","6,637","6,767","63,195,668",732,1,1
"Clinton County, Michigan","1,340","16,753","16,769","16,696","172,487,656",793,1,1
"Crawford County, Michigan",289,"4,284","4,280","4,277","45,542,115",818,1,1
"Delta County, Michigan","1,058","14,096","14,190","14,368","145,911,614",789,1,1
"Dickinson County, Michigan",855,"13,635","13,906","13,857","166,251,975",927,1,1
"Eaton County, Michigan","2,041","41,806","42,084","42,147","491,027,055",899,1,1
"Emmet County, Michigan","1,506","20,678","20,512","19,487","206,265,648",784,1,1
"Genesee County, Michigan","7,396","137,031","138,313","138,111","1,571,360,241",877,1,1
"Gladwin County, Michigan",423,"4,116","4,280","4,165","38,463,405",707,1,1
"Gogebic County, Michigan",407,"5,000","5,056","5,087","50,304,434",767,1,1
"Grand Traverse County, Michigan","3,564","53,449","52,706","51,747","597,652,208",873,1,1
"Gratiot County, Michigan",751,"13,170","13,384","13,582","148,603,556",854,1,1
"Hillsdale County, Michigan",821,"12,849","12,945","12,756","140,590,168",842,1,1
"Houghton County, Michigan",898,"11,172","11,300","11,527","123,010,335",835,1,1
"Huron County, Michigan","1,003","11,240","11,302","11,287","111,517,600",761,1,1
"Ingham County, Michigan","6,661","151,336","153,163","154,279","1,983,566,009",998,1,1
"Ionia County, Michigan","1,080","18,055","18,440","18,973","168,951,439",703,1,1
"Iosco County, Michigan",614,"8,252","8,294","8,188","91,134,304",850,1,1
"Iron County, Michigan",370,"3,826","3,852","3,747","35,698,836",721,1,1
"Isabella County, Michigan","1,349","28,247","28,453","28,919","280,684,963",757,1,1
"Jackson County, Michigan","2,856","57,052","57,565","57,247","691,044,947",928,1,1
"Kalamazoo County, Michigan","5,518","120,169","120,787","120,832","1,553,619,888",991,1,1
"Kalkaska County, Michigan",334,"4,449","4,408","4,381","56,110,106",978,1,1
"Kent County, Michigan","16,296","392,160","394,415","405,484","4,961,645,311",961,1,1
"Keweenaw County, Michigan",76,574,574,531,"4,099,622",563,1,1
"Lake County, Michigan",161,"1,776","1,872","1,896","16,171,872",673,1,1
"Lapeer County, Michigan","1,654","21,381","21,697","21,578","216,961,193",774,1,1
"Leelanau County, Michigan",749,"7,898","7,767","6,948","68,868,661",703,1,1
"Lenawee County, Michigan","1,871","25,677","26,204","26,008","271,504,921",804,1,1
"Livingston County, Michigan","4,971","64,634","64,526","63,544","710,066,232",850,1,1
"Luce County, Michigan",193,"1,893","1,885","1,826","17,445,870",718,1,1
"Mackinac County, Michigan",470,"6,300","6,260","5,726","49,195,884",621,1,1
"Macomb County, Michigan","19,308","332,453","333,146","333,532","4,529,022,827","1,046",1,1
"Manistee County, Michigan",586,"7,733","7,631","7,430","76,217,851",772,1,1
"Marquette County, Michigan","1,669","26,715","27,045","27,184","291,776,084",832,1,1
"Mason County, Michigan",733,"11,055","11,099","10,733","107,165,821",752,1,1
"Mecosta County, Michigan",672,"12,497","12,534","13,623","128,547,502",767,1,1
"Menominee County, Michigan",478,"7,459","7,401","7,398","68,240,654",708,1,1
"Midland County, Michigan","3,575","37,494","37,510","37,618","586,645,763","1,202",1,1
"Missaukee County, Michigan",361,"3,407","3,476","3,418","31,558,409",707,1,1
"Monroe County, Michigan","2,363","39,693","39,569","39,829","483,887,917",938,1,1
"Montcalm County, Michigan","1,061","15,882","16,470","16,439","158,249,639",748,1,1
"Montmorency County, Michigan",206,"2,140","2,133","2,096","20,422,997",740,1,1
"Muskegon County, Michigan","3,042","63,889","64,178","62,734","661,670,690",800,1,1
"Newaygo County, Michigan",836,"12,201","12,287","12,347","120,371,120",754,1,1
"Oakland County, Michigan","43,517","750,243","753,363","746,472","11,341,205,357","1,163",1,1
"Oceana County, Michigan",591,"7,649","7,489","7,268","65,698,970",677,1,1
"Ogemaw County, Michigan",560,"5,918","5,865","5,887","53,389,272",697,1,1
"Ontonagon County, Michigan",177,"1,246","1,259","1,265","10,018,423",613,1,1
"Osceola County, Michigan",468,"7,297","7,371","7,445","84,354,482",880,1,1
"Oscoda County, Michigan",200,"1,753","1,782","1,735","14,043,493",615,1,1
"Otsego County, Michigan",770,"10,605","10,612","10,435","111,131,554",810,1,1
"Ottawa County, Michigan","6,275","129,310","131,148","130,260","1,557,596,443",920,1,1
"Presque Isle County, Michigan",333,"2,831","2,836","2,802","28,001,949",763,1,1
"Roscommon County, Michigan",571,"5,926","5,920","5,797","50,661,514",663,1,1
"Saginaw County, Michigan","4,083","83,514","83,990","84,482","940,107,012",861,1,1
"St. Clair County, Michigan","3,043","45,016","45,044","45,008","502,756,667",859,1,1
"St. Joseph County, Michigan","5,359","23,450","23,590","23,470","216,290,502",708,1,1
"Sanilac County, Michigan",883,"10,456","10,490","10,592","98,905,797",724,1,1
"Schoolcraft County, Michigan",234,"2,694","2,693","2,651","28,306,714",813,1,1
"Shiawassee County, Michigan","1,167","15,458","15,500","15,786","155,710,553",769,1,1
"Tuscola County, Michigan",870,"11,799","11,963","11,864","116,461,898",754,1,1
"Van Buren County, Michigan","1,457","24,354","24,810","23,240","244,620,851",780,1,1
"Washtenaw County, Michigan","9,274","214,933","215,890","221,221","3,328,351,692","1,178",1,1
"Wayne County, Michigan","35,677","731,956","736,306","737,441","10,988,459,701","1,150",1,1
"Wexford County, Michigan",861,"14,253","14,247","14,014","145,418,874",789,1,1
"Unknown Or Undefined, Michigan","29,827","109,151","110,513","110,502","2,106,936,414","1,473",1,1
Minnesota,"179,808","2,909,512","2,922,438","2,920,072","41,997,997,471","1,107",1,1
"Aitkin County, Minnesota",454,"4,240","4,218","4,204","38,483,165",701,1,1
"Anoka County, Minnesota","7,777","127,415","126,041","128,622","1,810,190,027","1,093",1,1
"Becker County, Minnesota","1,035","14,849","15,067","14,839","143,809,517",742,1,1
"Beltrami County, Minnesota","1,244","20,147","20,550","20,520","222,597,382",839,1,1
"Benton County, Minnesota","1,002","17,663","17,722","17,675","196,107,409",853,1,1
"Big Stone County, Minnesota",209,"1,746","1,728","1,735","16,864,076",747,1,1
"Blue Earth County, Minnesota","2,087","38,828","39,907","40,731","460,316,930",889,1,1
"Brown County, Minnesota",824,"14,063","14,243","14,173","150,169,760",816,1,1
"Carlton County, Minnesota",753,"13,214","13,335","13,226","153,456,871",890,1,1
"Carver County, Minnesota","2,576","41,218","41,334","40,315","569,477,482","1,070",1,1
"Cass County, Minnesota",905,"11,685","11,681","11,181","93,591,725",625,1,1
"Chippewa County, Minnesota",430,"5,551","5,674","5,803","55,269,836",749,1,1
"Chisago County, Minnesota","1,215","15,750","15,922","15,839","181,065,216",879,1,1
"Clay County, Minnesota","1,400","19,438","19,644","19,561","203,450,995",801,1,1
"Clearwater County, Minnesota",231,"2,575","2,597","2,737","27,147,599",792,1,1
"Cook County, Minnesota",315,"3,242","3,279","3,194","26,891,047",639,1,1
"Cottonwood County, Minnesota",405,"5,117","5,040","5,098","48,324,009",731,1,1
"Crow Wing County, Minnesota","2,180","31,152","30,914","30,337","317,120,808",792,1,1
"Dakota County, Minnesota","10,653","190,634","191,545","191,571","2,626,135,692","1,056",1,1
"Dodge County, Minnesota",464,"6,072","6,124","6,109","75,532,028",952,1,1
"Douglas County, Minnesota","1,413","20,050","20,005","19,432","209,475,814",813,1,1
"Faribault County, Minnesota",463,"4,528","4,697","4,652","50,267,814",836,1,1
"Fillmore County, Minnesota",700,"6,177","6,315","6,230","53,726,012",662,1,1
"Freeborn County, Minnesota",821,"12,094","11,913","12,179","126,537,439",807,1,1
"Goodhue County, Minnesota","1,340","21,792","22,239","21,964","260,338,356",910,1,1
"Grant County, Minnesota",264,"1,820","1,844","1,864","18,439,135",770,1,1
"Hennepin County, Minnesota","40,754","936,548","939,272","938,517","16,150,511,732","1,324",1,1
"Houston County, Minnesota",434,"5,191","5,278","5,168","45,416,567",670,1,1
"Hubbard County, Minnesota",630,"6,768","6,643","6,507","65,796,823",762,1,1
"Isanti County, Minnesota",830,"11,016","11,094","11,171","115,192,104",799,1,1
"Itasca County, Minnesota","1,249","16,463","16,592","16,339","176,689,740",825,1,1
"Jackson County, Minnesota",343,"4,840","5,207","5,133","48,507,680",737,1,1
"Kanabec County, Minnesota",341,"3,950","4,022","3,978","42,575,809",822,1,1
"Kandiyohi County, Minnesota","1,404","24,080","24,320","24,321","249,368,738",791,1,1
"Kittson County, Minnesota",187,"1,497","1,541","1,527","13,558,862",685,1,1
"Koochiching County, Minnesota",416,"4,555","4,610","4,558","52,830,337",888,1,1
"Lac qui Parle County, Minnesota",233,"2,085","2,114","2,216","19,559,910",704,1,1
"Lake County, Minnesota",334,"4,561","4,554","4,339","48,954,136",840,1,1
"Lake of the Woods County, Minnesota",168,"1,731","1,737","1,705","15,598,446",696,1,1
"Le Sueur County, Minnesota",725,"9,099","9,228","9,119","102,597,825",863,1,1
"Lincoln County, Minnesota",221,"1,692","1,669","1,691","15,570,971",711,1,1
"Lyon County, Minnesota",808,"13,730","13,686","14,112","153,842,314",855,1,1
"McLeod County, Minnesota",982,"15,965","16,110","15,988","178,599,769",858,1,1
"Mahnomen County, Minnesota",116,"1,794","1,799","1,854","17,242,945",731,1,1
"Marshall County, Minnesota",326,"2,245","2,272","2,341","25,256,398",850,1,1
"Martin County, Minnesota",679,"8,570","8,656","8,369","93,884,829",846,1,1
"Meeker County, Minnesota",626,"7,539","7,631","7,592","77,206,816",783,1,1
"Mille Lacs County, Minnesota",719,"9,815","9,876","9,919","90,718,703",707,1,1
"Morrison County, Minnesota",989,"10,742","10,800","10,748","105,493,020",754,1,1
"Mower County, Minnesota",851,"16,172","16,193","16,256","195,842,445",930,1,1
"Murray County, Minnesota",327,"2,883","2,907","2,963","27,830,235",734,1,1
"Nicollet County, Minnesota",757,"14,943","15,163","15,515","178,983,584",905,1,1
"Nobles County, Minnesota",624,"10,422","10,396","10,547","115,150,238",847,1,1
"Norman County, Minnesota",242,"1,565","1,573","1,557","14,808,856",728,1,1
"Olmsted County, Minnesota","3,752","101,610","102,175","100,667","1,688,404,010","1,280",1,1
"Otter Tail County, Minnesota","1,804","23,912","23,759","23,342","233,835,575",760,1,1
"Pennington County, Minnesota",410,"10,073","10,107","10,213","120,431,002",914,1,1
"Pine County, Minnesota",671,"8,537","8,570","8,487","71,691,450",646,1,1
"Pipestone County, Minnesota",375,"4,623","4,596","4,581","44,547,379",745,1,1
"Polk County, Minnesota","1,004","11,769","11,952","12,435","126,280,758",806,1,1
"Pope County, Minnesota",362,"4,552","4,605","4,575","48,373,124",813,1,1
"Ramsey County, Minnesota","14,127","334,852","336,448","337,599","5,229,251,576","1,196",1,1
"Red Lake County, Minnesota",124,"1,043","1,060","1,045","9,596,692",704,1,1
"Redwood County, Minnesota",576,"6,000","6,007","6,056","60,549,681",774,1,1
"Renville County, Minnesota",584,"5,568","5,806","5,869","57,555,743",770,1,1
"Rice County, Minnesota","1,610","25,450","25,466","25,741","297,944,315",897,1,1
"Rock County, Minnesota",308,"3,246","3,217","3,307","34,382,019",812,1,1
"Roseau County, Minnesota",458,"7,694","7,738","7,818","86,758,372",861,1,1
"St. Louis County, Minnesota","5,364","98,892","98,903","98,163","1,174,596,971",916,1,1
"Scott County, Minnesota","3,434","56,520","56,476","55,839","727,102,643",994,1,1
"Sherburne County, Minnesota","2,153","25,910","26,571","26,888","309,709,518",900,1,1
"Sibley County, Minnesota",415,"4,286","4,542","4,657","46,567,357",797,1,1
"Stearns County, Minnesota","4,373","87,574","88,150","88,009","1,077,263,721",943,1,1
"Steele County, Minnesota","1,021","21,685","21,857","21,998","245,064,971",863,1,1
"Stevens County, Minnesota",353,"5,602","5,607","5,591","69,181,721",950,1,1
"Swift County, Minnesota",336,"3,588","3,642","3,563","34,714,952",742,1,1
"Todd County, Minnesota",593,"6,418","6,514","6,648","69,075,450",814,1,1
"Traverse County, Minnesota",153,"1,163","1,158","1,166","10,711,894",709,1,1
"Wabasha County, Minnesota",575,"6,990","6,947","6,995","66,275,929",731,1,1
"Wadena County, Minnesota",431,"5,261","5,362","5,539","52,571,685",751,1,1
"Waseca County, Minnesota",530,"6,188","6,309","6,177","67,335,915",832,1,1
"Washington County, Minnesota","6,052","88,960","89,171","88,453","1,048,973,310",908,1,1
"Watonwan County, Minnesota",325,"4,345","4,299","4,228","41,030,925",736,1,1
"Wilkin County, Minnesota",210,"1,755","1,798","1,743","20,184,707",880,1,1
"Winona County, Minnesota","1,178","24,091","24,389","24,645","260,756,843",823,1,1
"Wright County, Minnesota","3,412","45,263","45,443","45,639","510,634,046",864,1,1
"Yellow Medicine County, Minnesota",365,"4,060","3,990","4,054","37,161,023",708,1,1
"Unknown Or Undefined, Minnesota","24,895","60,511","61,283","60,501","1,447,106,218","1,832",1,1
Mississippi,"74,114","1,125,732","1,138,896","1,137,869","11,312,652,062",767,1,1
"Adams County, Mississippi",824,"10,481","10,514","10,538","91,439,152",669,1,1
"Alcorn County, Mississippi",823,"14,017","14,067","14,291","126,954,691",691,1,1
"Amite County, Mississippi",190,"1,749","1,889","1,927","17,368,619",720,1,1
"Attala County, Mississippi",399,"4,370","4,625","4,611","37,413,670",635,1,1
