Geography,Quarterly_Establishments,July_Employment,August_Employment,September_Employment,Total_Quarterly_Wages,Average_Weekly_Wage,September_Employment_Location_Quotient,Total_Quarterly_Wages_Location_Quotient
"Pointe Coupee Parish, Louisiana",476,"5,292","5,309","5,355","51,487,367",745,1,1
"Rapides Parish, Louisiana","3,665","56,929","56,897","57,052","567,242,855",766,1,1
"Red River Parish, Louisiana",188,"2,777","2,736","2,805","27,601,360",766,1,1
"Richland Parish, Louisiana",516,"6,494","6,577","6,633","54,588,202",639,1,1
"Sabine Parish, Louisiana",564,"5,339","5,386","5,414","46,095,691",659,1,1
"St. Bernard Parish, Louisiana",803,"10,150","10,219","10,199","116,028,119",876,1,1
"St. Charles Parish, Louisiana","1,234","23,842","23,821","23,711","401,059,947","1,297",1,1
"St. Helena Parish, Louisiana",124,"1,449","1,460","1,447","12,816,508",679,1,1
"St. James Parish, Louisiana",414,"8,106","8,165","8,371","134,800,555","1,262",1,1
"St. John the Baptist Parish, Louisiana",918,"15,116","15,124","15,267","216,281,134","1,097",1,1
"St. Landry Parish, Louisiana","1,898","23,683","23,882","23,760","211,665,248",685,1,1
"St. Martin Parish, Louisiana",989,"12,229","12,296","12,419","120,376,483",752,1,1
"St. Mary Parish, Louisiana","1,435","21,187","21,252","21,419","250,400,715",905,1,1
"St. Tammany Parish, Louisiana","8,387","88,460","89,325","89,263","1,012,619,928",875,1,1
"Tangipahoa Parish, Louisiana","2,990","43,419","43,715","43,231","384,576,593",681,1,1
"Tensas Parish, Louisiana",142,898,889,903,"7,435,465",638,1,1
"Terrebonne Parish, Louisiana","3,223","49,684","50,133","50,457","623,820,407",958,1,1
"Union Parish, Louisiana",391,"5,171","5,186","5,160","42,934,561",639,1,1
"Vermilion Parish, Louisiana","1,189","12,876","12,912","12,835","126,200,825",754,1,1
"Vernon Parish, Louisiana",933,"12,772","12,713","12,791","127,752,197",770,1,1
"Washington Parish, Louisiana",795,"10,371","10,347","10,209","91,578,657",683,1,1
"Webster Parish, Louisiana",925,"11,863","11,876","11,900","116,571,913",755,1,1
"West Baton Rouge Parish, Louisiana",724,"11,941","11,989","12,406","159,287,598","1,012",1,1
"West Carroll Parish, Louisiana",218,"2,345","2,476","2,487","24,969,301",788,1,1
"West Feliciana Parish, Louisiana",263,"5,499","5,365","5,588","71,903,369","1,009",1,1
"Winn Parish, Louisiana",331,"4,651","4,673","4,724","43,319,345",712,1,1
"Unknown Or Undefined, Louisiana","2,676","29,121","29,662","29,560","459,025,071","1,199",1,1
Maine,"52,740","601,227","617,196","637,248","6,777,629,540",843,1,1
"Androscoggin County, Maine","3,107","48,938","49,509","49,912","517,452,174",805,1,1
"Aroostook County, Maine","2,333","26,159","26,857","27,263","250,010,863",719,1,1
"Cumberland County, Maine","13,939","182,377","185,936","190,714","2,278,844,556",941,1,1
"Franklin County, Maine",940,"10,616","10,343","10,629","92,104,356",673,1,1
"Hancock County, Maine","2,622","20,823","22,907","25,270","212,929,464",712,1,1
"Kennebec County, Maine","3,867","59,440","60,366","61,734","653,708,239",831,1,1
"Knox County, Maine","2,005","16,924","17,580","18,730","168,232,446",729,1,1
"Lincoln County, Maine","1,575","10,200","11,083","12,164","97,805,070",675,1,1
"Oxford County, Maine","1,577","16,438","16,573","17,204","154,848,984",712,1,1
"Penobscot County, Maine","4,591","69,393","70,108","71,323","719,945,573",788,1,1
"Piscataquis County, Maine",533,"5,431","5,587","5,822","48,747,737",668,1,1
"Sagadahoc County, Maine","1,139","15,315","15,730","16,005","187,734,602",921,1,1
"Somerset County, Maine","1,412","15,925","16,281","16,736","162,501,198",766,1,1
"Waldo County, Maine","1,212","11,561","12,124","12,415","112,597,212",720,1,1
"Washington County, Maine","1,077","9,722","10,073","10,311","93,223,583",715,1,1
"York County, Maine","6,859","69,719","73,696","78,501","821,644,655",854,1,1
"Unknown Or Undefined, Maine","3,952","12,246","12,443","12,515","205,298,828","1,273",1,1
Maryland,"172,755","2,672,298","2,695,004","2,714,343","39,929,530,933","1,140",1,1
"Allegany County, Maryland","1,571","29,137","29,377","29,211","287,161,219",755,1,1
"Anne Arundel County, Maryland","15,279","272,399","274,749","277,262","3,982,131,587","1,115",1,1
"Baltimore County, Maryland","21,313","379,224","382,262","383,315","5,160,456,117","1,040",1,1
"Calvert County, Maryland","1,841","22,451","22,675","22,875","275,705,652",936,1,1
"Caroline County, Maryland",684,"9,961","10,047","10,081","101,279,822",777,1,1
"Carroll County, Maryland","4,537","58,180","58,788","59,180","626,937,351",821,1,1
"Cecil County, Maryland","1,921","32,331","32,923","33,183","403,381,908",946,1,1
"Charles County, Maryland","2,828","41,441","41,994","41,955","474,272,080",873,1,1
"Dorchester County, Maryland",722,"10,695","10,991","11,227","108,042,083",758,1,1
"Frederick County, Maryland","6,478","103,392","104,388","104,524","1,294,982,675",957,1,1
"Garrett County, Maryland",922,"11,512","11,846","12,214","101,153,789",656,1,1
"Harford County, Maryland","5,828","93,779","94,788","96,369","1,228,626,703",995,1,1
"Howard County, Maryland","10,041","171,749","174,216","175,452","2,862,435,430","1,267",1,1
"Kent County, Maryland",728,"8,046","8,211","8,402","80,461,022",753,1,1
"Montgomery County, Maryland","32,992","471,417","473,997","478,868","8,570,465,144","1,389",1,1
"Prince George's County, Maryland","16,167","320,103","320,987","320,224","4,634,533,486","1,113",1,1
"Queen Anne's County, Maryland","1,473","14,895","15,333","15,622","149,506,259",752,1,1
"St. Mary's County, Maryland","2,166","44,463","44,694","45,219","756,952,465","1,300",1,1
"Somerset County, Maryland",466,"6,674","6,726","6,778","75,372,215",862,1,1
"Talbot County, Maryland","1,555","19,227","19,546","20,004","206,341,930",810,1,1
"Washington County, Maryland","3,519","65,634","66,125","66,534","700,992,331",816,1,1
"Wicomico County, Maryland","2,596","45,822","46,257","46,580","510,711,726",850,1,1
"Worcester County, Maryland","2,220","23,127","26,502","31,353","212,373,753",605,1,1
"Baltimore City, Maryland","13,629","344,943","345,403","346,003","5,480,318,064","1,220",1,1
"Unknown Or Undefined, Maryland","21,279","71,696","72,179","71,908","1,644,936,122","1,759",1,1
Massachusetts,"257,159","3,561,403","3,602,652","3,656,684","61,883,872,707","1,320",1,1
"Barnstable County, Massachusetts","9,480","91,742","97,939","108,477","1,153,954,534",893,1,1
"Berkshire County, Massachusetts","5,197","59,409","61,115","63,357","699,767,239",878,1,1
"Bristol County, Massachusetts","17,878","228,577","230,633","234,148","2,908,379,108",968,1,1
"Dukes County, Massachusetts","1,299","7,670","8,923","11,256","113,842,115",943,1,1
"Essex County, Massachusetts","26,368","324,737","330,115","333,540","4,989,727,848","1,165",1,1
"Franklin County, Massachusetts","2,521","26,755","27,160","27,534","280,671,325",795,1,1
"Hampden County, Massachusetts","18,684","209,463","210,540","210,790","2,499,678,314",914,1,1
"Hampshire County, Massachusetts","4,873","65,891","66,257","68,251","813,348,051",937,1,1
"Middlesex County, Massachusetts","55,560","920,532","928,132","936,961","18,945,895,865","1,570",1,1
"Nantucket County, Massachusetts","1,141","6,191","7,574","9,823","103,283,290","1,010",1,1
"Norfolk County, Massachusetts","25,389","351,621","356,047","360,548","5,629,954,813","1,216",1,1
"Plymouth County, Massachusetts","16,265","193,681","197,547","200,695","2,582,399,222","1,007",1,1
"Suffolk County, Massachusetts","30,629","675,722","676,674","685,571","15,098,949,785","1,710",1,1
"Worcester County, Massachusetts","25,970","349,232","353,398","354,680","4,748,868,617","1,036",1,1
"Unknown Or Undefined, Massachusetts","15,905","50,180","50,598","51,053","1,315,152,581","1,999",1,1
Michigan,"246,534","4,300,799","4,370,160","4,413,645","56,343,974,993",994,1,1
"Alcona County, Michigan",173,"1,678","1,820","1,862","15,596,352",671,1,1
"Alger County, Michigan",218,"2,239","2,470","2,842","25,068,608",766,1,1
"Allegan County, Michigan","2,199","38,403","39,700","40,607","443,808,089",863,1,1
"Alpena County, Michigan",775,"11,282","11,636","11,307","105,756,349",713,1,1
"Antrim County, Michigan",515,"4,791","5,369","5,853","42,188,036",608,1,1
"Arenac County, Michigan",299,"4,317","4,623","4,760","38,581,427",650,1,1
"Baraga County, Michigan",207,"2,865","2,966","3,003","29,892,551",781,1,1
"Barry County, Michigan",865,"12,354","12,617","12,738","123,915,061",758,1,1
"Bay County, Michigan","2,070","33,463","33,990","34,251","356,104,085",808,1,1
"Benzie County, Michigan",445,"3,669","4,231","4,868","35,129,372",635,1,1
"Berrien County, Michigan","3,404","60,658","61,969","63,691","708,740,606",878,1,1
"Branch County, Michigan",773,"14,443","14,646","14,732","147,860,990",779,1,1
"Calhoun County, Michigan","2,223","54,724","55,724","55,897","692,999,159",961,1,1
"Cass County, Michigan",729,"9,480","9,600","9,769","95,834,932",767,1,1
"Charlevoix County, Michigan",778,"9,770","10,717","11,652","114,389,434",821,1,1
"Cheboygan County, Michigan",761,"5,791","6,906","7,364","53,969,389",621,1,1
"Chippewa County, Michigan",795,"12,137","12,598","12,872","116,308,707",714,1,1
"Clare County, Michigan",510,"6,759","6,928","6,886","66,403,838",745,1,1
"Clinton County, Michigan","1,222","16,504","17,130","17,487","170,307,626",769,1,1
"Crawford County, Michigan",269,"3,989","4,153","4,286","42,157,751",783,1,1
"Delta County, Michigan",993,"13,451","14,056","14,103","133,630,476",741,1,1
"Dickinson County, Michigan",821,"13,697","14,209","14,313","159,044,320",869,1,1
"Eaton County, Michigan","1,860","42,787","43,337","43,344","503,068,957",897,1,1
"Emmet County, Michigan","1,375","16,523","18,330","19,584","177,484,581",752,1,1
"Genesee County, Michigan","6,828","133,323","134,801","136,363","1,508,084,165",860,1,1
"Gladwin County, Michigan",376,"4,019","4,235","4,243","37,192,910",687,1,1
"Gogebic County, Michigan",382,"5,232","5,200","5,288","51,072,061",750,1,1
"Grand Traverse County, Michigan","3,262","48,524","50,160","52,102","533,304,739",816,1,1
"Gratiot County, Michigan",702,"12,673","12,880","12,909","139,270,065",836,1,1
"Hillsdale County, Michigan",760,"12,552","12,788","12,968","135,791,735",818,1,1
"Houghton County, Michigan",854,"10,770","10,845","11,074","115,417,468",815,1,1
"Huron County, Michigan",952,"10,881","11,320","11,590","107,586,607",735,1,1
"Ingham County, Michigan","5,983","151,161","152,656","150,814","1,978,283,708","1,004",1,1
"Ionia County, Michigan",995,"19,653","20,014","20,447","175,703,046",674,1,1
"Iosco County, Michigan",562,"7,228","7,615","7,859","69,597,892",707,1,1
"Iron County, Michigan",349,"3,583","3,749","3,928","33,309,179",683,1,1
"Isabella County, Michigan","1,281","28,911","29,161","28,820","277,153,931",736,1,1
"Jackson County, Michigan","2,613","57,252","58,205","57,995","695,215,904",925,1,1
"Kalamazoo County, Michigan","5,002","119,477","121,051","121,125","1,509,744,266",963,1,1
"Kalkaska County, Michigan",311,"4,079","4,354","4,464","48,726,746",872,1,1
"Kent County, Michigan","14,625","403,900","409,688","411,140","4,781,710,488",901,1,1
"Keweenaw County, Michigan",74,294,415,539,"2,445,480",452,1,1
"Lake County, Michigan",153,"1,563","1,679","1,691","13,541,739",633,1,1
"Lapeer County, Michigan","1,515","21,242","21,778","22,096","211,893,525",751,1,1
"Leelanau County, Michigan",680,"5,632","6,474","7,341","57,216,687",679,1,1
"Lenawee County, Michigan","1,734","26,683","27,264","27,463","289,532,327",821,1,1
"Livingston County, Michigan","4,643","61,231","63,358","64,087","679,848,755",832,1,1
"Luce County, Michigan",183,"1,804","1,903","1,995","16,916,451",685,1,1
"Mackinac County, Michigan",453,"3,507","5,187","5,932","37,263,702",588,1,1
"Macomb County, Michigan","17,553","327,268","333,154","335,743","4,446,921,775","1,030",1,1
"Manistee County, Michigan",532,"6,938","7,306","7,588","73,321,417",775,1,1
"Marquette County, Michigan","1,560","26,107","26,523","26,748","272,555,998",792,1,1
"Mason County, Michigan",687,"10,281","10,781","11,122","100,535,969",721,1,1
"Mecosta County, Michigan",629,"13,787","12,655","12,797","129,960,622",764,1,1
"Menominee County, Michigan",461,"7,156","7,351","7,566","66,987,495",700,1,1
"Midland County, Michigan","3,163","37,300","37,973","38,031","538,960,036","1,098",1,1
"Missaukee County, Michigan",341,"3,179","3,359","3,385","29,166,215",678,1,1
"Monroe County, Michigan","2,127","40,098","40,464","41,084","474,615,056",900,1,1
"Montcalm County, Michigan",980,"16,059","16,382","16,419","159,769,438",755,1,1
"Montmorency County, Michigan",198,"1,988","2,105","2,200","18,593,702",682,1,1
"Muskegon County, Michigan","2,809","62,108","63,270","64,917","661,846,244",803,1,1
"Newaygo County, Michigan",774,"11,704","11,969","12,133","117,946,598",760,1,1
"Oakland County, Michigan","39,426","730,187","740,695","747,927","11,151,343,000","1,160",1,1
"Oceana County, Michigan",541,"6,303","6,934","7,993","64,350,979",699,1,1
"Ogemaw County, Michigan",512,"5,691","5,951","6,246","54,294,571",700,1,1
"Ontonagon County, Michigan",166,"1,095","1,154","1,233","8,889,759",589,1,1
"Osceola County, Michigan",444,"6,671","6,757","6,982","79,708,393",901,1,1
"Oscoda County, Michigan",191,"1,416","1,748","1,751","12,629,536",593,1,1
"Otsego County, Michigan",705,"9,907","10,344","10,636","99,977,529",747,1,1
"Ottawa County, Michigan","5,697","126,434","128,718","129,987","1,473,471,592",883,1,1
"Presque Isle County, Michigan",330,"2,645","2,793","2,839","26,522,735",739,1,1
"Roscommon County, Michigan",497,"5,205","5,710","5,893","41,042,987",564,1,1
"Saginaw County, Michigan","3,881","82,795","83,992","84,596","913,800,012",839,1,1
"St. Clair County, Michigan","2,770","43,400","44,572","45,308","485,129,711",840,1,1
"St. Joseph County, Michigan","5,074","24,277","24,439","24,851","220,422,195",691,1,1
"Sanilac County, Michigan",834,"10,752","11,175","11,297","99,258,268",689,1,1
"Schoolcraft County, Michigan",228,"2,643","2,720","2,786","26,699,656",756,1,1
"Shiawassee County, Michigan","1,069","15,273","15,488","15,571","151,728,375",756,1,1
"Tuscola County, Michigan",806,"11,101","11,472","11,824","112,618,294",756,1,1
"Van Buren County, Michigan","1,348","20,242","21,254","21,998","246,647,327",896,1,1
"Washtenaw County, Michigan","8,202","213,902","210,489","210,362","3,097,290,174","1,126",1,1
"Wayne County, Michigan","31,099","720,588","725,049","728,875","10,575,589,054","1,122",1,1
"Wexford County, Michigan",788,"13,073","13,513","13,826","131,122,530",749,1,1
"Unknown Or Undefined, Michigan","30,561","132,278","135,396","138,787","2,276,193,479","1,292",1,1
Minnesota,"174,595","2,848,796","2,906,818","2,930,327","40,373,610,003","1,073",1,1
"Aitkin County, Minnesota",446,"3,954","4,214","4,338","36,979,735",682,1,1
"Anoka County, Minnesota","7,479","124,422","127,449","128,074","1,670,800,386","1,015",1,1
"Becker County, Minnesota","1,026","14,186","14,955","15,255","141,965,063",738,1,1
"Beltrami County, Minnesota","1,220","19,443","19,915","20,142","208,265,767",808,1,1
"Benton County, Minnesota",973,"16,839","17,359","17,882","182,967,466",811,1,1
"Big Stone County, Minnesota",201,"1,682","1,819","1,906","16,655,402",711,1,1
"Blue Earth County, Minnesota","2,045","39,917","40,212","39,969","423,974,059",815,1,1
"Brown County, Minnesota",825,"13,873","14,217","14,588","145,829,756",789,1,1
"Carlton County, Minnesota",733,"13,214","13,598","13,890","146,977,480",833,1,1
"Carver County, Minnesota","2,496","39,567","40,922","41,804","525,415,199",991,1,1
"Cass County, Minnesota",901,"9,853","10,722","11,561","82,995,448",596,1,1
"Chippewa County, Minnesota",435,"5,615","5,782","5,902","56,843,564",758,1,1
"Chisago County, Minnesota","1,162","15,095","15,760","16,007","173,065,630",852,1,1
"Clay County, Minnesota","1,399","18,854","19,269","19,437","193,471,808",776,1,1
"Clearwater County, Minnesota",227,"2,542","2,659","2,719","24,418,100",711,1,1
"Cook County, Minnesota",310,"2,536","2,771","3,053","21,986,156",607,1,1
"Cottonwood County, Minnesota",397,"5,008","5,099","5,228","48,493,200",730,1,1
"Crow Wing County, Minnesota","2,168","28,778","30,498","31,736","305,386,370",774,1,1
"Dakota County, Minnesota","10,259","188,366","192,915","191,359","2,585,574,443","1,042",1,1
"Dodge County, Minnesota",456,"6,012","6,144","6,414","67,728,400",842,1,1
"Douglas County, Minnesota","1,414","18,552","19,268","19,893","205,487,001",822,1,1
"Faribault County, Minnesota",460,"4,326","4,439","4,711","41,830,135",716,1,1
"Fillmore County, Minnesota",673,"5,869","6,114","6,403","50,837,616",638,1,1
"Freeborn County, Minnesota",816,"11,891","12,255","12,374","122,501,282",774,1,1
"Goodhue County, Minnesota","1,345","21,085","21,612","21,604","250,668,184",900,1,1
"Grant County, Minnesota",261,"1,898","2,013","2,028","18,910,676",735,1,1
"Hennepin County, Minnesota","40,035","921,962","932,775","934,265","15,922,864,295","1,317",1,1
"Houston County, Minnesota",445,"5,070","5,243","5,479","45,840,687",670,1,1
"Hubbard County, Minnesota",619,"5,837","6,348","6,765","57,958,501",706,1,1
"Isanti County, Minnesota",807,"10,949","11,258","11,291","110,047,311",758,1,1
"Itasca County, Minnesota","1,228","15,631","16,394","16,820","165,637,155",783,1,1
"Jackson County, Minnesota",344,"5,077","5,229","5,211","49,311,984",733,1,1
"Kanabec County, Minnesota",321,"3,782","3,940","4,027","38,317,710",753,1,1
"Kandiyohi County, Minnesota","1,398","23,981","24,589","24,922","242,437,917",761,1,1
"Kittson County, Minnesota",184,"1,472","1,518","1,543","13,721,100",699,1,1
"Koochiching County, Minnesota",426,"4,317","4,518","4,729","46,030,876",783,1,1
"Lac qui Parle County, Minnesota",227,"2,217","2,299","2,310","20,623,963",697,1,1
"Lake County, Minnesota",324,"3,921","4,178","4,536","45,313,831",828,1,1
"Lake of the Woods County, Minnesota",170,"1,557","1,627","1,744","14,419,181",675,1,1
"Le Sueur County, Minnesota",729,"8,281","8,579","8,987","90,569,552",809,1,1
"Lincoln County, Minnesota",227,"1,623","1,713","1,773","14,481,763",654,1,1
"Lyon County, Minnesota",822,"14,297","14,660","14,707","148,006,941",782,1,1
"McLeod County, Minnesota",944,"16,189","16,653","16,915","191,674,936",889,1,1
"Mahnomen County, Minnesota",114,"1,874","1,936","1,917","16,738,130",674,1,1
"Marshall County, Minnesota",313,"2,105","2,307","2,375","24,100,079",819,1,1
"Martin County, Minnesota",686,"8,679","8,892","9,066","84,905,609",736,1,1
"Meeker County, Minnesota",615,"7,156","7,452","7,503","70,196,495",733,1,1
"Mille Lacs County, Minnesota",710,"9,507","9,829","10,134","87,169,394",683,1,1
"Morrison County, Minnesota",969,"10,665","11,150","11,149","99,733,222",698,1,1
"Mower County, Minnesota",842,"16,469","16,757","16,819","195,449,894",901,1,1
